id;domain;name;match_type;match_key
22745505562;4service.no;4SERVICE OFFSHORE HOTELS AS;company_domain;4service.no
16860430460;4service.no;4Service;company_domain;4service.no
27289392807;511tactical.com;5.11 International AB;company_domain;511tactical.com
17467498790;511tactical.com;511 Tactical;company_domain;511tactical.com
29625565869;9solutions.com;9Solutions;company_domain;9solutions.com
29636356971;9solutions.com;9Solutions Oy;company_domain;9solutions.com
22746437262;a2g.no;A2G EIENDOMSDRIFT OG LOGISTIKK AS;company_domain;a2g.no
22745946911;a2g.no;A2G GRUPPEN AS;company_domain;a2g.no
19032514679;a2g.no;A2G Gruppen AS;company_domain;a2g.no
24995468151;a2g.no;A2G KOMPETANSE AS;company_domain;a2g.no
25290698846;a2g.no;A2G VIDERE AS;company_domain;a2g.no
23474381157;aahlstrom.com;A. Ahlström Oy;company_domain;aahlstrom.com
18695814565;aahlstrom.com;Ahlström Capital;company_domain;aahlstrom.com
30135010834;aaksafety.no;AAK SAFETY AS;company_domain;aaksafety.no
30151594065;aaksafety.no;AAK SAFETY AS;company_domain;aaksafety.no
16858844743;aaksafety.no;AAK Safety AS;company_domain;aaksafety.no
25300343811;aarbakke.no;AARBAKKE AS;company_domain;aarbakke.no
16857471092;aarbakke.no;Aarbakke AS;company_domain;aarbakke.no
30157098090;abcorneliussen.no;ARNE B CORNELIUSSEN AS;company_domain;abcorneliussen.no
30163085098;abcorneliussen.no;ARNE B CORNELIUSSEN AS;company_domain;abcorneliussen.no
24995650471;ability.no;ABILITY FM NORD AS;company_domain;ability.no
20204637724;ability.no;Ability;company_domain;ability.no
25001002104;abro.se;AB Åbro Bryggeri;company_domain;abro.se
17732842642;abro.se;Abro;company_domain;abro.se
22390931511;abro.se;Aktiebolaget Åbro Bryggeri;company_domain;abro.se
17469693985;abstracta.se;Abstracta;company_domain;abstracta.se
26129248168;abstracta.se;Abstracta Aktiebolag;company_domain;abstracta.se
15357310003;accenture.com;Accenture;company_domain;accenture.com
18756088079;accenture.com;Accenture;company_domain;accenture.com
24995670448;accept.as;ACCEPT SERVICE PARTNER AS;company_domain;accept.as
16860439224;accept.as;Accept Servicepartner AS;company_domain;accept.as
28931786318;accountor.com;ARCTIC MANAGEMENT AS;company_domain;accountor.com
20351483395;accountor.com;Accountor;company_domain;accountor.com
17478578009;acnestudios.com;Acne Studios;company_domain;acnestudios.com
27287535519;acnestudios.com;Acne Studios AB;company_domain;acnestudios.com
26765505092;aconordic.com;Aco Hud Nordic AB;company_domain;aconordic.com
27288619038;aconordic.com;Aco Hud Nordic AB;company_domain;aconordic.com
30140949572;act-gruppen.com;ACT GRUPPEN AS;company_domain;act-gruppen.com
30163393088;act-gruppen.com;ACT GRUPPEN AS;company_domain;act-gruppen.com
30140173320;act-gruppen.com;ACT LOGIMARK AS;company_domain;act-gruppen.com
30153285636;act-gruppen.com;ACT LOGIMARK AS;company_domain;act-gruppen.com
27855461427;actic.se;ACTIC Sverige AB;company_domain;actic.se
17478641568;actic.se;Actic;company_domain;actic.se
20521041943;actis.no;ACTIS - RUSFELTETS SAMARBEIDSORGAN;company_domain;actis.no
20521546241;actis.no;RUSPOLITISK FELLESRÅD ØSTLANDET;company_domain;actis.no
16829208388;adapteo.com;Adapteo;company_domain;adapteo.com
20354399088;adapteo.com;Adapteo Group Oy;company_domain;adapteo.com
17479524464;adidas.com;Adidas;company_domain;adidas.com
27310772057;adidas.com;adidas Sverige AB;company_domain;adidas.com
25509815374;adient.com;Adient Sweden AB;company_domain;adient.com
27308448267;adient.com;Adient Sweden AB;company_domain;adient.com
16832100734;adobe.com;Adobe;company_domain;adobe.com
26727542807;adobe.com;Adobe Systems Nordic AB;company_domain;adobe.com
16862749830;aeron.no;AERON AS;company_domain;aeron.no
24996812392;aeron.no;AERON AS;company_domain;aeron.no
17298511104;affarsverken.se;Affärsverken;company_domain;affarsverken.se
22401684114;affarsverken.se;Affärsverken Elnät i Karlskrona AB;company_domain;affarsverken.se
22401684109;affarsverken.se;Affärsverken Energi i Karlskrona AB;company_domain;affarsverken.se
16866694200;afgruppen.no;AF Gruppen ASA;company_domain;afgruppen.no
25303285837;afgruppen.no;AF OFFSHORE DECOM AS;company_domain;afgruppen.no
25304922517;afmuseet.no;ASTRUP FEARNLEY MUSEET AS;company_domain;afmuseet.no
18423765363;afmuseet.no;Astrup Fearnley Museet;company_domain;afmuseet.no
29272700561;afry.com;AFRY;company_domain;afry.com
26265295007;afry.com;AFRY Management Consulting AB;company_domain;afry.com
23971420325;agaia.no;AGAIA AS;company_domain;agaia.no
18436029301;agaia.no;Agaia;company_domain;agaia.no
27314022770;ages.se;AGES Hörle AB;company_domain;ages.se
28858413882;ages.se;AGES Värnamo AB;company_domain;ages.se
27857284916;agilent.com;Agilent Technologies Finland Oy;company_domain;agilent.com
16922028350;agilent.com;Agilent Technologies Inc;company_domain;agilent.com
17042889220;ahlstrom.com;Ahlstrom;company_domain;ahlstrom.com
25013023515;ahlstrom.com;Ahlstrom Aspa Bruk AB;company_domain;ahlstrom.com
20478506123;ahlstrom.com;Ahlstrom Oyj;company_domain;ahlstrom.com
17479835721;aikfotboll.se;AIK Fotboll;company_domain;aikfotboll.se
27903419152;aikfotboll.se;AIK Fotboll AB;company_domain;aikfotboll.se
17481174535;aimpoint.com;Aimpoint AB;company_domain;aimpoint.com
25006414874;aimpoint.com;Aimpoint AB;company_domain;aimpoint.com
8816113775;ains.fi;A-Insinöörit Oy;company_domain;ains.fi
20354271541;ains.fi;A-Insinöörit Oy Lappi;company_domain;ains.fi
20354329398;ains.fi;A-Insinöörit Rakennuttaminen Oy;company_domain;ains.fi
20352895267;ains.fi;A-Insinöörit Suunnittelu Oy;company_domain;ains.fi
20354327940;ains.fi;AINS Holding Oy;company_domain;ains.fi
18530814795;airpro.fi;Airpro Oy;company_domain;airpro.fi
20817557163;airpro.fi;Airpro Oy;company_domain;airpro.fi
20817778859;airpro.fi;RTG Ground Handling Oy;company_domain;airpro.fi
15387810938;ajprodukter.se;AJ Produkter;company_domain;ajprodukter.se
26765517663;ajprodukter.se;AJ Produkter AB;company_domain;ajprodukter.se
20674372437;akademika.no;AKADEMIKA AS;company_domain;akademika.no
16869093687;akademika.no;Akademika;company_domain;akademika.no
17469417129;akademiskahus.se;Akademiska Hus;company_domain;akademiskahus.se
28844382046;akademiskahus.se;Akademiska Hus AB;company_domain;akademiskahus.se
28907031623;akademiskahus.se;Akademiska Hus Aktiebolag;company_domain;akademiskahus.se
29591783821;akastor.com;AKASTOR AS;company_domain;akastor.com
29595956621;akastor.com;AKOFS I AS;company_domain;akastor.com
20525209502;akerasa.com;AKER ASA;company_domain;akerasa.com
16368387404;akerasa.com;Aker ASA;company_domain;akerasa.com
20477489675;akerbiomarine.com;AKER BIOMARINE ANTARCTIC AS;company_domain;akerbiomarine.com
28925836566;akerbiomarine.com;AKER BIOMARINE ASA;company_domain;akerbiomarine.com
16869123703;akerbiomarine.com;Aker BioMarine AS;company_domain;akerbiomarine.com
20525102678;akerbp.com;AKER BP ASA;company_domain;akerbp.com
17783686188;akerbp.com;Aker BP;company_domain;akerbp.com
25965517107;akershusenergi.no;AKERSHUS ENERGI AS;company_domain;akershusenergi.no
16365180756;akershusenergi.no;Akershus Energi;company_domain;akershusenergi.no
20477317182;akvagroup.com;AKVA GROUP ASA;company_domain;akvagroup.com
26326662403;akvagroup.com;AKVA GROUP ASA;company_domain;akvagroup.com
28926503477;akvagroup.com;AKVA GROUP SERVICES AS;company_domain;akvagroup.com
16869211833;akvagroup.com;AKVA group;company_domain;akvagroup.com
16869301892;akzonobel.com;Akzo Nobel N.V;company_domain;akzonobel.com
25008168467;akzonobel.com;International Färg AB;company_domain;akzonobel.com
20172082010;ala.fi;ALA Architects;company_domain;ala.fi
20352731178;ala.fi;Arkkitehtitoimisto ALA Oy;company_domain;ala.fi
28941222168;alaas.no;ALA AS;company_domain;alaas.no
30137334930;alaas.no;ALÅS AS;company_domain;alaas.no
25013364323;albincomponents.se;Albin Components AB;company_domain;albincomponents.se
26557568823;albincomponents.se;Albin Components AB;company_domain;albincomponents.se
17481594245;alde.se;Alde International Systems AB;company_domain;alde.se
25007545949;alde.se;Alde International Systems AB;company_domain;alde.se
26352998421;alde.se;Alde International Systems Aktiebolag;company_domain;alde.se
30136404377;alfalaval.no;ALFA LAVAL NORDIC AS;company_domain;alfalaval.no
30140949571;alfalaval.no;ALFA LAVAL NORDIC AS;company_domain;alfalaval.no
30153285635;alfalaval.no;ALFA LAVAL NORDIC AS;company_domain;alfalaval.no
20817577301;alfaroc.fi;Alfaroc Oy;company_domain;alfaroc.fi
20817757805;alfaroc.fi;Wetera Capital Oy;company_domain;alfaroc.fi
17563853663;alfmix.fi;Alfmix;company_domain;alfmix.fi
20478695256;alfmix.fi;Alfmix Oy;company_domain;alfmix.fi
26126516557;alimakgroup.com;Alimak Group Sweden AB;company_domain;alimakgroup.com
17481772452;alimakgroup.com;Global Site;company_domain;alimakgroup.com
22401768865;alingsasenergi.se;Alingsås Energi AB;company_domain;alingsasenergi.se
22402416811;alingsasenergi.se;Alingsås Energi Elhandel och Elproduktion AB;company_domain;alingsasenergi.se
23731116387;allskog.no;ALLSKOG SA;company_domain;allskog.no
18624874282;allskog.no;Allskog SA;company_domain;allskog.no
19144618278;alltime.fi;Alltime;company_domain;alltime.fi
23477337433;alltime.fi;Alltime Group Oy;company_domain;alltime.fi
16317205852;almaco.cc;ALMACO Group;company_domain;almaco.cc
20477988881;almaco.cc;Almaco Group Oy;company_domain;almaco.cc
22390016898;almondy.com;Almondy;company_domain;almondy.com
24998183276;almondy.com;Almondy AB;company_domain;almondy.com
19245804060;alten.fi;ALTEN;company_domain;alten.fi
20717696116;alten.fi;Alten Finland Oy;company_domain;alten.fi
29860379805;altor.com;ALTOR EQUITY PARTNERS AS;company_domain;altor.com
17486770498;altor.com;Altor Equity Partners;company_domain;altor.com
29512244551;altor.com;Altor Equity Partners AB;company_domain;altor.com
25015165565;aluman.se;Alab Aluman AB;company_domain;aluman.se
26559009349;aluman.se;Alab Aluman AB;company_domain;aluman.se
18555585408;alutec.fi;Alutec;company_domain;alutec.fi
20860393239;alutec.fi;Alutec Oy;company_domain;alutec.fi
7888678814;alva.fi;Alva-Yhtiot;company_domain;alva.fi
20817521694;alva.fi;Jyväskylän Voima Oy;company_domain;alva.fi
25012686962;alvsbyhus.se;Älvsbyhus AB;company_domain;alvsbyhus.se
26564601209;alvsbyhus.se;Älvsbyhus AB;company_domain;alvsbyhus.se
30135167101;amatec.no;AMATEC A/S;company_domain;amatec.no
30148656457;amatec.no;AMATEC A/S;company_domain;amatec.no
16869535070;amatec.no;Amatec AS;company_domain;amatec.no
17158352435;amersports.com;Amer Sports;company_domain;amersports.com
20478145600;amersports.com;Amer Sports Suomi Oy;company_domain;amersports.com
15684913202;amffastigheter.se;AMF Fastigheter;company_domain;amffastigheter.se
28850738983;amffastigheter.se;Amf Fastigheter AB;company_domain;amffastigheter.se
16931226757;amo-toys.com;AMO Toys;company_domain;amo-toys.com
29523242504;amo-toys.com;Amo Toys AB;company_domain;amo-toys.com
25007087704;amokabel.com;Amo Specialkabel AB;company_domain;amokabel.com
26134907017;amokabel.com;amo specialkabel AB;company_domain;amokabel.com
28649365030;amokabel.com;amokabel AB;company_domain;amokabel.com
19067742209;amplit.fi;Amplit;company_domain;amplit.fi
20717722909;amplit.fi;Amplit Oy;company_domain;amplit.fi
26764833450;amring.se;Amring, Amerikanska Ringdepoten AB;company_domain;amring.se
29505011513;amring.se;Amring, Amerikanska Ringdepoten Aktiebolag;company_domain;amring.se
15662875742;andritz.com;Andritz;company_domain;andritz.com
24998183275;andritz.com;Andritz AB;company_domain;andritz.com
20477373329;animalia.no;ANIMALIA AS;company_domain;animalia.no
16869394343;animalia.no;Animalia- Norwegian Meat and Poultry Research Center;company_domain;animalia.no
25300354436;annomuseum.no;ANNO MUSEUM AS;company_domain;annomuseum.no
19292803247;annomuseum.no;Anno;company_domain;annomuseum.no
20860507262;anstar.fi;Anstar Oy;company_domain;anstar.fi
20860588327;anstar.fi;Anstar Oy;company_domain;anstar.fi
16298427230;antell.fi;Antell;company_domain;antell.fi
20817872966;antell.fi;Katri Antell Oy;company_domain;antell.fi
26332657059;anva.se;AnVa Polytech AB;company_domain;anva.se
26553090920;anva.se;AnVa Titech System AB;company_domain;anva.se
27317503012;anva.se;Anva Polytech AB;company_domain;anva.se
16873941365;apollo.se;Apollo;company_domain;apollo.se
26743044716;apollo.se;DERTOUR Nordic AB;company_domain;apollo.se
22362332979;aprendereskolor.se;Aprendere Skolor AB (publ);company_domain;aprendereskolor.se
20783258217;aprendereskolor.se;Aprendere skolor;company_domain;aprendereskolor.se
29610314030;apriil.no;APRIIL PR AS;company_domain;apriil.no
17931570796;apriil.no;Apriil;company_domain;apriil.no
25970290848;aquagen.no;AQUAGEN AS;company_domain;aquagen.no
16888341582;aquagen.no;AquaGen AS;company_domain;aquagen.no
22746431836;arba.no;ARBA AS;company_domain;arba.no
19019955478;arba.no;Arba AS;company_domain;arba.no
25299069048;arbor.no;ARBOR AS;company_domain;arbor.no
25295299242;arbor.no;ARBOR-KRAGERØ AS;company_domain;arbor.no
29869314395;archerwell.com;ARCHER AS;company_domain;archerwell.com
28924286267;archerwell.com;ARCHER CONSULTING AS;company_domain;archerwell.com
16888414492;archerwell.com;Archer;company_domain;archerwell.com
17615224236;arco.fi;Arco;company_domain;arco.fi
20352640810;arco.fi;Arco Architecture Company Oy;company_domain;arco.fi
20354231111;arco.fi;Arco Holding II Oy;company_domain;arco.fi
28923818586;arctic.com;ARCTIC SECURITIES AS;company_domain;arctic.com
16775208048;arctic.com;The arctic group;company_domain;arctic.com
17490258357;areco.se;Areco;company_domain;areco.se
26137678200;areco.se;Areco Profiles AB;company_domain;areco.se
20172081830;areite.fi;Areite;company_domain;areite.fi
20350399747;areite.fi;CTOH Oy;company_domain;areite.fi
25969536591;arendalsfoss.no;ARENDALS FOSSEKOMPANI ASA;company_domain;arendalsfoss.no
17784290945;arendalsfoss.no;Arendals Fossekompani;company_domain;arendalsfoss.no
20520801610;argeo.no;ARGEO AS;company_domain;argeo.no
20520771670;argeo.no;ARGEO SURVEY AS;company_domain;argeo.no
16365978676;argeo.no;Argeo;company_domain;argeo.no
17490315521;aritco.com;Aritco;company_domain;aritco.com
26128941103;aritco.com;Aritco Lift AB;company_domain;aritco.com
26765525291;arkenzoo.se;Arken Zoo;company_domain;arkenzoo.se
29498715290;arkenzoo.se;Arken Zoo AB;company_domain;arkenzoo.se
16959133569;arrow.com;Arrow;company_domain;arrow.com
27308448269;arrow.com;Arrow Components Sweden AB;company_domain;arrow.com
15816891710;arvidnordquist.se;Arvid Nordquist;company_domain;arvidnordquist.se
25002559507;arvidnordquist.se;Arvid Nordquist Handels AB;company_domain;arvidnordquist.se
28942039721;askeladden.co;ASKELADDEN & CO OPERATIONS AS;company_domain;askeladden.co
28935380005;askeladden.co;Askeladden;company_domain;askeladden.co
24995663277;asplanviak.no;ASPLAN VIAK AS;company_domain;asplanviak.no
16959180058;asplanviak.no;Asplan Viak;company_domain;asplanviak.no
27320602041;assaabloyentrance.com;ASSA ABLOY Entrance Systems IDDS AB;company_domain;assaabloyentrance.com
26287713863;assaabloyentrance.com;Assa Abloy Entrance Systems Production Skellefte;company_domain;assaabloyentrance.com
30142664315;assist.no;ASSIST KRISTIANSAND AS;company_domain;assist.no
30171328074;assist.no;ASSIST KRISTIANSAND AS;company_domain;assist.no
25281162605;astridlindgrensvimmerby.se;Astrid Lindgrens Vimmerby AB;company_domain;astridlindgrensvimmerby.se
29197216790;astridlindgrensvimmerby.se;Astrid Lindgrens Vimmerby AB;company_domain;astridlindgrensvimmerby.se
25300330326;astrup.no;ASTRUP AS;company_domain;astrup.no
16959270422;astrup.no;Astrup AS;company_domain;astrup.no
18838460011;atagears.fi;ATA Gears;company_domain;atagears.fi
30640716323;atagears.fi;Ata Gears Oy;company_domain;atagears.fi
20149235853;atloy.fi;ATL;company_domain;atloy.fi
20354243935;atloy.fi;ATL-Rakennushuolto Oy;company_domain;atloy.fi
17493002582;atosmedical.com;Atos Medical;company_domain;atosmedical.com
25013031308;atosmedical.com;Atos Medical AB;company_domain;atosmedical.com
17492965513;atoy.se;Atoy Automotive Sweden AB;company_domain;atoy.se
26743044715;atoy.se;Atoy Automotive Sweden AB;company_domain;atoy.se
15641158808;atria.fi;Atria;company_domain;atria.fi
20860688243;atria.fi;Atria Suomi Oy;company_domain;atria.fi
22390016270;atria.fi;Atria Sverige AB;company_domain;atria.fi
25012869717;attacustrahus.se;Attacus Trähus AB;company_domain;attacustrahus.se
26546578968;attacustrahus.se;Attacus Trähus AB;company_domain;attacustrahus.se
16959367218;auralight.com;Aura Light;company_domain;auralight.com
25013042816;auralight.com;Aura Light AB;company_domain;auralight.com
19170627376;auraprint.fi;Auraprint Oy;company_domain;auraprint.fi
20860727613;auraprint.fi;Auraprint Oy;company_domain;auraprint.fi
25009885088;aurenalabs.com;Aurena Laboratories AB;company_domain;aurenalabs.com
26559027515;aurenalabs.com;Aurena Laboratories AB;company_domain;aurenalabs.com
28275505198;austri.no;AUSTRI KJØLBERGET DA;company_domain;austri.no
25973059375;austri.no;AUSTRI RASKIFTET DA;company_domain;austri.no
17383150338;autoit.dk;Auto IT;company_domain;autoit.dk
20521013064;autoit.dk;BILTORVET AS;company_domain;autoit.dk
20347577744;autostoresystem.com;AUTOSTORE AS;company_domain;autostoresystem.com
16959356231;autostoresystem.com;AutoStore;company_domain;autostoresystem.com
17493695021;avensia.com;Avensia;company_domain;avensia.com
29522467935;avensia.com;Avensia AB (publ);company_domain;avensia.com
20733421133;aviarealestate.fi;Avia Real Estate Oy;company_domain;aviarealestate.fi
19395574864;aviarealestate.fi;Aviarealestate;company_domain;aviarealestate.fi
17697793304;avidlyagency.com;Avidly;company_domain;avidlyagency.com
20817941426;avidlyagency.com;Avidly Oy;company_domain;avidlyagency.com
28931625882;avoconsulting.no;AVO CONSULTING AS;company_domain;avoconsulting.no
16959378080;avoconsulting.no;Avo Consulting;company_domain;avoconsulting.no
16299619408;avs-yhtiot.fi;AVS-Yhtiöt Oy;company_domain;avs-yhtiot.fi
20478629179;avs-yhtiot.fi;Parmex Oy;company_domain;avs-yhtiot.fi
20168019283;aw2.fi;AW2 Architects -part of AINS Group;company_domain;aw2.fi
20354266216;aw2.fi;AW2 Architects Oy;company_domain;aw2.fi
24995673113;axactor.com;AXACTOR ASA;company_domain;axactor.com
28937077608;axactor.com;AXACTOR CAPITAL AS;company_domain;axactor.com
16959445819;axactor.com;Axactor;company_domain;axactor.com
25534220579;axelent.se;Axelent Aktiebolag;company_domain;axelent.se
17498324902;axelent.se;Axelent Group;company_domain;axelent.se
24996804638;axessgroup.com;AXESS AS;company_domain;axessgroup.com
16959418479;axessgroup.com;Axess;company_domain;axessgroup.com
26125742956;axjo.com;Axjo Europe AB;company_domain;axjo.com
17505396054;axjo.com;Axjo Group;company_domain;axjo.com
28278102840;axpo.com;AXPO NORDIC AS;company_domain;axpo.com
29261885823;axpo.com;Axpo Finland Oy;company_domain;axpo.com
28930851635;baa.no;BRYN AARFLOT AS;company_domain;baa.no
19540297131;baa.no;Bryn Aarflot;company_domain;baa.no
17511949616;bagarenochkocken.se;Bagaren Och Kocken;company_domain;bagarenochkocken.se
29512861986;bagarenochkocken.se;Bagaren och Kocken AB;company_domain;bagarenochkocken.se
25970476320;bahr.no;ADVOKATFIRMAET BAHR AS;company_domain;bahr.no
16862137750;bahr.no;Advokatfirmaet BAHR;company_domain;bahr.no
17514414344;bakelssweden.se;Bakels Sweden;company_domain;bakelssweden.se
22390067968;bakelssweden.se;Bakels Sweden AB;company_domain;bakelssweden.se
25015165566;bakelssweden.se;Bakels Sweden AB;company_domain;bakelssweden.se
17615225677;balanco.fi;Balanco;company_domain;balanco.fi
20350299292;balanco.fi;Balanco Oy;company_domain;balanco.fi
26127980059;balco.se;Balco AB;company_domain;balco.se
17514436280;balco.se;Balco Group;company_domain;balco.se
10863445114;balder.se;Fastighets AB Balder;company_domain;balder.se
28850892179;balder.se;Fastighets AB Balder;company_domain;balder.se
18838152843;balticyachts.fi;Baltic Yachts;company_domain;balticyachts.fi
20477719725;balticyachts.fi;Baltic Yachts Oy Ab Ltd;company_domain;balticyachts.fi
29502999333;bama.se;BAMA Nordic AB;company_domain;bama.se
22390012568;bama.se;Bama Foods AB;company_domain;bama.se
25005735847;bama.se;Bama Foods AB;company_domain;bama.se
20352171103;bama.se;Bama Fresh Cuts Oy;company_domain;bama.se
22196339981;banenor.no;BANE NOR SF;company_domain;banenor.no
16959592528;banenor.no;Bane NOR;company_domain;banenor.no
17391188481;bangbonsomer.com;Bang & Bonsomer;company_domain;bangbonsomer.com
23822111064;bangbonsomer.com;Bang & Bonsomer Group Ab;company_domain;bangbonsomer.com
20355604353;banqsoft.com;BANQSOFT AS;company_domain;banqsoft.com
16959647304;banqsoft.com;Banqsoft;company_domain;banqsoft.com
30138263405;barnashus.no;BARNAS HUS NORGE AS;company_domain;barnashus.no
30156326558;barnashus.no;BARNAS HUS NORGE AS;company_domain;barnashus.no
30142975146;barnashus.no;BH NORDIC AS;company_domain;barnashus.no
30152670623;barnashus.no;BH NORDIC AS;company_domain;barnashus.no
23965550430;barnebokinstituttet.no;NORSK BARNEBOKINSTITUTT;company_domain;barnebokinstituttet.no
18122681383;barnebokinstituttet.no;Norsk barnebokinstitutt;company_domain;barnebokinstituttet.no
20520947129;barneombudet.no;BARNEOMBUDET;company_domain;barneombudet.no
18392272219;barneombudet.no;Barneombudet;company_domain;barneombudet.no
16309000507;barona.fi;Barona;company_domain;barona.fi
20817870671;barona.fi;Barona Oy;company_domain;barona.fi
20817809320;barona.fi;Barona Solutions Oy;company_domain;barona.fi
17391267135;barry-callebaut.com;Barry Callebaut;company_domain;barry-callebaut.com
22389904486;barry-callebaut.com;Barry Callebaut Sweden AB;company_domain;barry-callebaut.com
25000264326;barry-callebaut.com;Barry Callebaut Sweden AB;company_domain;barry-callebaut.com
18759651254;be-ge.se;Be-Ge Lastbilar AB;company_domain;be-ge.se
27313869403;be-ge.se;Be-Ge Seating AB;company_domain;be-ge.se
17615932027;begroup.fi;BE Group Oy Ab;company_domain;begroup.fi
21152566530;begroup.fi;BE Group Oy Ab;company_domain;begroup.fi
26765006391;beiersdorf.se;Beiersdorf AB;company_domain;beiersdorf.se
27309841318;beiersdorf.se;Beiersdorf AB;company_domain;beiersdorf.se
17528355947;beijerelectronics.com;Beijer Electronics;company_domain;beijerelectronics.com
26564750452;beijerelectronics.com;Beijer Electronics AB;company_domain;beijerelectronics.com
17528488354;beijerref.com;Beijer Ref;company_domain;beijerref.com
28643389778;beijerref.com;Beijer Ref AB (publ);company_domain;beijerref.com
20521094424;bellona.org;OCEAN FOREST AS;company_domain;bellona.org
19186502506;bellona.org;The Bellona Foundation;company_domain;bellona.org
26264249387;bengtdahlgren.se;Bengt Dahlgren Karlstad AB;company_domain;bengtdahlgren.se
26258253388;bengtdahlgren.se;Bengt Dahlgren Skövde AB;company_domain;bengtdahlgren.se
26552002066;bengtdahlgren.se;Bengt Dahlgren Stockholm AB;company_domain;bengtdahlgren.se
26250523225;bengtdahlgren.se;Bengt Dahlgren Syd AB;company_domain;bengtdahlgren.se
25294732589;benteler.com;BENTELER International;company_domain;benteler.com
25533902479;benteler.com;Benteler Automotive Skultuna AB;company_domain;benteler.com
27287535521;benteler.com;Benteler Automotive Skultuna AB;company_domain;benteler.com
28935997613;berg-hansen.no;BERG-HANSEN NORD-NORGE AS;company_domain;berg-hansen.no
23976787054;berg-hansen.no;BERG-HANSEN REISEBUREAU AS;company_domain;berg-hansen.no
16959862924;berg-hansen.no;Berg-Hansen;company_domain;berg-hansen.no
20357430188;bergen-chamber.no;BERGEN NÆRINGSRÅD;company_domain;bergen-chamber.no
18681386383;bergen-chamber.no;Bergen Næringsråd;company_domain;bergen-chamber.no
29584923197;bergenlive.no;BERGEN LIVE AS;company_domain;bergenlive.no
16960109098;bergenlive.no;Bergen Live;company_domain;bergenlive.no
30141733552;bergesag.no;XL BYGG BERGE SAG AS;company_domain;bergesag.no
30150667051;bergesag.no;XL BYGG BERGE SAG AS;company_domain;bergesag.no
17179933764;berner.fi;Berner Oy;company_domain;berner.fi
20478657060;berner.fi;Berner Oy;company_domain;berner.fi
29501655936;berners.se;AB Berner & Co;company_domain;berners.se
29500262987;berners.se;Berners;company_domain;berners.se
23978780184;beslagometall.se;AB Beslag & Metall;company_domain;beslagometall.se
21700108626;beslagometall.se;Beslag & Metall;company_domain;beslagometall.se
23751947335;besqab.se;Besqab Ab;company_domain;besqab.se
28903449175;besqab.se;Besqab Projektutveckling Aktiebolag;company_domain;besqab.se
20718699851;bestglass.fi;Best Glass Oy;company_domain;bestglass.fi
19395575450;bestglass.fi;BestGlass;company_domain;bestglass.fi
16181762433;bestseller.com;Bestseller;company_domain;bestseller.com
27288463455;bestseller.com;Bestseller Sverige AB;company_domain;bestseller.com
22745547081;betanien.no;STIFTELSEN BETANIEN;company_domain;betanien.no
19268845673;betanien.no;Stiftelsen Betanien;company_domain;betanien.no
22151626038;betonmast.no;BETONMAST BOLIGBYGG AS;company_domain;betonmast.no
16795176286;betonmast.no;Betonmast;company_domain;betonmast.no
30135474442;bevola.dk;BEVOLA NORGE AS;company_domain;bevola.dk
30141103685;bevola.dk;BEVOLA NORGE AS;company_domain;bevola.dk
30153741172;bevola.dk;BEVOLA NORGE AS;company_domain;bevola.dk
18105432888;bi.no;Handelshøyskolen BI;company_domain;bi.no
20355745421;bi.no;STIFTELSEN HANDELSHØYSKOLEN BI;company_domain;bi.no
16960135234;bigbite.no;Big Bite Submarines AS;company_domain;bigbite.no
23717325611;bigbite.no;Bitastad;company_domain;bigbite.no
17531005309;bilbolaget.nu;Bilbolaget;company_domain;bilbolaget.nu
26736224842;bilbolaget.nu;Bilbolaget Lastvagnar, Persson & Co AB;company_domain;bilbolaget.nu
30134246497;bilbutikk1.no;BILBUTIKK 1 AS;company_domain;bilbutikk1.no
30152670622;bilbutikk1.no;BILBUTIKK 1 AS;company_domain;bilbutikk1.no
29522932033;biltema.se;Biltema Real Estate Sweden AB;company_domain;biltema.se
26758708592;biltema.se;Biltema Sweden AB;company_domain;biltema.se
29513479567;biltema.se;Biltema Sweden AB;company_domain;biltema.se
24995665730;biovac.no;BIOVAC ENVIRONMENTAL TECHNOLOGY AS;company_domain;biovac.no
16960166177;biovac.no;Biovac;company_domain;biovac.no
29203072039;bivab.se;Bivab;company_domain;bivab.se
29199537999;bivab.se;Buss i Väst Aktiebolag;company_domain;bivab.se
16323967317;bixia.se;Bixia;company_domain;bixia.se
22391024650;bixia.se;Bixia AB;company_domain;bixia.se
28633176862;bjarekraft.se;BJÄRE KRAFT EK FÖR;company_domain;bjarekraft.se
28655949608;bjarekraft.se;Bjäre Kraft Bredband AB;company_domain;bjarekraft.se
17553431371;bjurfors.se;Bjurfors;company_domain;bjurfors.se
26735097613;bjurfors.se;Bjurfors Privatmarknad i Malmö AB;company_domain;bjurfors.se
26754199728;bjurfors.se;Bjurfors i Göteborg AB;company_domain;bjurfors.se
23975331119;blaakors.no;SEIERSBORG VIDEREGÅENDE SKOLE FREDRIKSTAD AS;company_domain;blaakors.no
22745655468;blaakors.no;STIFTELSEN BLÅ KORS FREDRIKSTAD;company_domain;blaakors.no
30135010833;blackbox.no;BLACK BOX NORGE AS;company_domain;blackbox.no
30164008316;blackbox.no;BLACK BOX NORGE AS;company_domain;blackbox.no
18427300184;blackbox.no;Black Box teater;company_domain;blackbox.no
17612469274;blackbruin.com;Black Bruin Oy;company_domain;blackbruin.com
